record_id,alert_month,alert_section,drug_name,dosage_form,batch_number,mfg_date,expiry_date,manufacturer_raw,manufacturer_id,manufacturer_canonical,manufacturer_state,state,failure_reason,failure_categories,label_claim_disputed,testing_lab,lab_type,lab_name_canonical,source_url,source_type,parse_confidence,parse_flags
NSQ_2024-12_fbbbd76161ce,2024-12,central_lab,Cefotaxime Sodium Injection IP 1 g,,DP24029,2024-04,2026-03,"M/s. Bengal Chemicals & Pharmaceuticals Ltd., At-620, Diamond Harbour Road, Behala Indl. Estate, Kolkata- 700034.",223,Bengal Chemicals & Pharmaceuticals Ltd,West Bengal,West Bengal,"Test of Clarity of solution, Particulate matter",particulate_matter|clarity_of_solution,,CDL Kolkata,central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2024&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:700034
NSQ_2024-12_ffa6f3aab3e9,2024-12,state_lab,Gabacure Gel,,HUAA46,2024-06,2025-11,"Akums Druges & Pharmaceuticals Ltd. 47,48,Sector-6A, I.I.E., SIDCUL,, Haridwar-249 403, Uttarakhand.",68,Akums Drugs & Pharmaceuticals Ltd,Uttarakhand,Uttarakhand,Sample does not conform to Label claim with respect to the content of Gobapentin.,assay,,DTL Madurai,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_0324aa285e98,2024-11,central_lab,Folic Acid Tablets IP 5 mg (FOLITAS),,T-2406004,2024-06,2026-05,"M/s. Aagya Biotech Pvt. Ltd., 1.5 km, Manglour Saharanpur Road, Manglour- 247656, Roorkee, Distt. Haridwar (U.K), India",9,Aagya Biotech Pvt. Ltd,Uttarakhand,,"""Hydrolysis products (N-(4- aminobenzoyl)- L-Glutamic acid)""",other,,CDTL Mumbai,central,"Central Drugs Testing Laboratory, Mumbai",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,0.9,"failure_category_unmapped:""hydrolysis products (n-(4- aminobenzoyl)- l-glutamic acid)""|state_ambiguous_pin:247"
NSQ_2024-11_043a003f0b50,2024-11,central_lab,Itraconazole Capsules BP 200 mg (Itropi- 200),,23K-C354,2024-02,2026-01,"M/s. Orison Pharma International, Vill. Khari, MauzaOgli, Kala Amb, Distt. Sirmour - 173030 (H.P.)",1167,Orison Pharma International,Himachal Pradesh,Himachal Pradesh,Dissolution,dissolution,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_0683e7935665,2024-11,central_lab,Ciprofloxacin Tablets U.S.P. 500 mg,,T-2401066,2024-01,2025-12,"M/s. Rivpra Formulation Pvt. Ltd.., Plot No.8, Sector-6A, I. I.E. SIDCUL, Haridwar- 249 403 (U.K.). INDIA.",1357,Rivpra Formulation Pvt. Ltd,Uttarakhand,,"""Dissolution"" of Ciprofloxacin",dissolution,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match
NSQ_2024-11_08f30a1a9c88,2024-11,state_lab,"Terbutaline Sulphate, Ambroxol Hydrochloride and Guaiphenesin syrup",,TM1LE027,2024-04,2026-03,"Unicure India Ltd., Plot No. 46(B)/49B Village Raipur, Bhagwanpur ,RoorkeeDist, Haridwar, Uttarakhand",1713,Unicure India Ltd,Uttar Pradesh,Uttarakhand,The sample fails descriptive part for liquid oral dosage forms as per schedule V of Drugs & Cosmetics Act and Rules. The syrup contains red coloured sedimented particles,description_labelling,,DTL Thiruvananthapuram,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_0b45f75d56d7,2024-11,state_lab,Pantoprazole Gastro Resistant Tablets IP (PANCID ? 40),,TG24- 1031C,2024-05,2026-04,"Athens Life Sciences, Mauza Rampur Jattan, Nahan Road, Kalaamb, Dist. Sirmour, H.P- 173030",176,Athens Life Sciences,Himachal Pradesh,Himachal Pradesh,Dissolution,dissolution,,"SDTL Agartala, Tripura",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:173030
NSQ_2024-11_0becee44cf18,2024-11,state_lab,"DIRAB 20 Tablets, RabeprazoleGAst ro-Resistant Tablets Ip 20mg,",,2GT23513A,2023-11,2025-04,"M/s. Hetero Health care Limited, Unit-II, Hudumpur, Palasbari, Kamrup (Dist), Assam - 781 128 Assam.",637,Hetero Health care Limited,Assam,Assam,"MISBRANDED The drug product Rabeprazole sodium tablets is official in the current edition of IP 2022 and as required as per second schedule of the Drugs and cosmetics Act, 1940, the said drug product shall comply with the standards set out in the Indian Pharmacopoeia. As per the official monograph, the strength of the product on the label shall be stated in terms of "" Rabeprazole sodium "" However, the label of the sample states the strength in terms of the equivalent amount of "" Rabeprazole"". Hence the drug product shall be deemed to be Misbranded drug as per section 17 of the Drugs and Cosmetics Act 1940 as it is not labeled in the prescribed manner.",description_labelling|assay,,Not applicable,unknown,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,lab_type_underived:Not applicable
NSQ_2024-11_0c1bd3b778c1,2024-11,state_lab,VIP Brown Natural Hair Colour Shampoo,,B013,2024-07,2026-06,"VIMAC, 18/C. Noombal Village, SF.No.125/1A, 1B, Ambattur, Taluk, Tiruvallur District, Chennai-600077.",1768,VIMAC,Tamil Nadu,Tamil Nadu,"1.Sample does not conform to BIS Specification for Oxidation Hair dye with respect to the content of Resorcinol and Phenyl Methyl pyrozolone. 2. The sample is also found to contain m- phenylenediamine which must not form part of the composition of cosmetics products as per BIS specification 4707 (Part 2):2017, under Annex A (clauses 1,2 and 3.1), Serial No.1198.",assay,,DTL Chennai,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:600077
NSQ_2024-11_0e979bdfa444,2024-11,state_lab,VIP Dark Brown Natural Hair Colour Shampoo,,B005,2024-07,2026-06,"VIMAC, #18/C. Noombal Village, SF.No.125/1A, 1B, Ambattur, Taluk, Tiruvallur District, Chennai-600077.",1768,VIMAC,Tamil Nadu,Tamil Nadu,Sample does not conform to BIS Specification for oxidation hair dye with respect to the content of resorcinol and phenyl methyl pyrazolone.,assay,,DTL Chennai,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:600077
NSQ_2024-11_154770c5cd2b,2024-11,state_lab,Lox Cv Dry Syrup,,MVDS-032,2024-08,2026-01,"Bonn Schetering Bio Sciences, Plot No.64 & 65, 1st Floor, Electronic park, Thirubuvanai, Mannadipet Commune, Puducherry, 605107.",290,Bonn Schtering Bio Sciences,Puducherry,Puducherry,Sample does not conform to IP specification for Amoxycillin and potassium Clavulanate oral suspension with respect to the content of Amoxycillinin AmoxycillinTrihydrate.,assay,,DTL Chennai,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_16d689c4718e,2024-11,central_lab,Sucralfate USP,,SCF/24/004 9,2024-05,2029-04,"M/s. Par Drugs & Chemicals Limited, 333/1, 333/2, 334, 335, 336/A&B, 337, 338, GIDC Ind. Estate Phase-2, Chitra, Bhavnagar- 364004, Gujarat",1200,Par Drugs & Chemicals Limited,Gujarat,Gujarat,Spurious Identification & Assay,identification|spurious|assay,,CDL Kolkata,central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_1a1321f49976,2024-11,central_lab,Thiodoc Ace-4 Tablets,,RDNAT230 04,2023-09,2025-08,"M/s Renowed Life Sciences, Plot No. 10,11, Sector-B, IIE, SIDCUL Haridwar U.K.",1326,Renowed Life Sciences,Uttarakhand,,Not of Standared Quality,other,,CDL Kandaghat,unknown,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,0.9,failure_category_unmapped:not of standared quality|state_not_derived:no_match|lab_type_underived:CDL Kandaghat
NSQ_2024-11_1ea106bdd7e2,2024-11,central_lab,Sucralfate USP,,LSU240401 5,2024-04,2029-03,"M/s. Legend Industries (Unit-II), C1/200, 201/4, Phase-II, GIDC, Opp. Encore Ltd., Naroda, Ahmedabad 382 330, Gujarat",838,Legend Industries,Gujarat,Gujarat,Spurious Identification & Assay,identification|spurious|assay,,CDL Kolkata,central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_1ea3a3490ae0,2024-11,state_lab,Vcare Derma Essence Cosmetics,,VCB018,2024-09,2026-08,"VcarePharcos B11 & B12, PIPDIC Electronic park, Mannadipet Commune, Thirubhavanal, Puduchery - 605 107, India Puducherry. . Mrkt: M/s. Prabha'sVcare Health Clinic Pvt.Ltd., Price Info park, Tower B, 1st floor, No. 81B, 2nd Main road, Ambattur industrial Estate, Ambattur, Chennai - 600 058, India.",1748,VCarePharcos B11 & B12,Puducherry,Puducherry,"NOT OF STANDARD QUALITY Content for Mercury found is more than 1ppm. But as per IS standards 16913:2018 the mercury content should not be more than 1 ppm, hence it is of Not of Standard Quality.",assay,,"State Lab Drugs Control Laboratory, Telangana.",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_1f82bed1c310,2024-11,state_lab,Paracetamol Tablets I.P. 500mg,,PCT1212,2024-08,2026-07,"Unicure India Ltd, C-21,22 & 23, Sector-3, Noida- 201301,Dist. GoutamBudh Nagar (UP)",1713,Unicure India Ltd,Uttar Pradesh,Uttar Pradesh,Dissolution,dissolution,,"SDTL Agartala, Tripura",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:201301
NSQ_2024-11_22fb607cb449,2024-11,central_lab,Telmisartan Tablets IP 40 mg,,LMT240520,2024-05,2026-04,"M/s.Life Max Cancer Laboratories, Plot No. 106 & 106 A, Sector6A, IIE, SIDCUL, Haridwar249403 (U.K)",848,Life Max Cancer Laboratories,Uttarakhand,Uttarakhand,Description,description_labelling,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:249403
NSQ_2024-11_2460293a87bd,2024-11,state_lab,Aceclofast,,60,2023-11,2025-10,"Wings Biotech LLP, 43 & 44 HPSIDC, IND. Area, Baddi (HP) - 173 205",1817,Wings Biotech LLP,Himachal Pradesh,,Sample does not conform to Label claim with respect to the content of Aceclofenac and it contains DiclofenacDiethylamine which is not declared on the label.,description_labelling|assay,,DTL Chennai,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match
NSQ_2024-11_2f2209bf3619,2024-11,state_lab,Thyroxine Tablets IP 0.1mg,,TO-22,2024-04,2026-03,"Poddar Pharmaceuticals Pvt Ltd., E-35, Industrial Area, Haridwar (U.K), 249 401",1239,Poddar Pharmaceuticals Pvt Ltd,,,Sample does not conform to IP Specification for Thyroxine Sodium Tablets With respect to Dissolution and to the Content of Anhydrous Thyroxine sodium in Thyroxine Sodium.,dissolution|assay,,DTL Chennai,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match
NSQ_2024-11_30f634257a8d,2024-11,state_lab,Zylpan,,GT24026B,2024-01,2026-12,"Mfg. By : Hetero Healthcare Ltd. AIIDC IGC , Changsari, NizSindurighopa (village) Sila, Sindurighopa (Mouza) Kamrup (Dist) Assam - 781101",1037,Mfg. By : Hetero Healthcare Ltd. AIIDC IGC,Assam,Assam,The sample does not conform to I.P requirements with respect to the test for a) Assay & b) Dissolution,dissolution|assay,,CFDL Jammu (J&K),state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_31b820fdcad7,2024-11,state_lab,Redura-20 Tablets,,NLT- 126523,2024-02,2026-01,"Nutra Life Healthcare Pvt Ltd, Plot No.44-45, Shiv Ganga Industrial Estate, Lakeswari, Bhagwanpur, Roorkee, Dist, Haridwar(UK)",1139,Nutra Life Healthcare Pvt. Ltd,Uttarakhand,,Sample does not conform to IP Specification for Rabeprazole Sodium Tablets With respect to Dissolution.,dissolution,,DTL Chennai,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match
NSQ_2024-11_385dd8b458c7,2024-11,central_lab,Compound Sodium Lactate Injection I.P. (Ringers Lactate I.P. ) (RL 500ml),,03BF2443,2024-03,2027-02,"M/s. PaschimBanga Pharmaceuticals, NH- 31, Tin Mile Hat, Sonapur Hat, PS- Chopra, Dist-Uttar Dinajpur - 733214 (WB)",1207,PaschimBanga Pharmaceuticals,West Bengal,West Bengal,Sterility,sterility,,CDL Kolkata,central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:733214
NSQ_2024-11_3b70d22fe20e,2024-11,state_lab,Divalproex Sodium Tablets IP 500 mg,,D2306,2023-12,2026-11,"Smith & Kenner Pharmaceuticals Pvt.Ltd., H.NO. 2- 51 Survey No. 72/1, Tattiannaram (V), Hayathnagar (M), R.R. DistTelangana, India.",1517,Smith & Kenner Pharmaceuticals Pvt.Ltd,Telangana,,"NOT OF STANDARD QUALITY 1. The coating is not uniform and rough surface is observed on the whole tablet, hence description does not complies as per IP. 2. The dissolution test parameter doees not complies as per manufacturing method of analysis, hence the drug Divalproex sodium is of Not of Standard Quality with respect to Description and Dissolution test parameter.",dissolution|description_labelling,,"State Lab Drugs Control Laboratory, Telangana.",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match
NSQ_2024-11_3d003cee1fde,2024-11,central_lab,INFUSION SET,,50FC670,2024-03,2027-02,"M/s.Omex Medical Technology, At Kotadi, Plot No.1, Shivalik Industrial Park, Mehsana Highway, Ta Vijapur, Gujarat, India",1155,Omex Medical Technology,Gujarat,Gujarat,Sterility,sterility,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_40389746f463,2024-11,state_lab,Pantoprazole Gastro-Resistant Tablets I.P. ( PAN-40),,23443074,2023-08,2026-01,Under Investigation,,,,,Dissolution (Acid Stage) and Assay,dissolution|assay,,Not applicable,unknown,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,0.95,manufacturer_unknown_placeholder:Under Investigation|state_not_derived:manufacturer_unknown|lab_type_underived:Not applicable
NSQ_2024-11_40639d73ad1c,2024-11,central_lab,Promethazine Hydrochloride Injection I.P. (PHENERGAN) 2ml,,AHH0230,2022-08,2025-07,"M/s. NitinLifesciences Ltd, Rampur Ghat Road, Paonta Sahib, Dist. Sirmour173 025 (H.P.)",1123,NitinLifesciences Ltd,Himachal Pradesh,Himachal Pradesh,pH and Assay/ Content of Promethazine Hydrochloride,ph|assay,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_438083e1cfeb,2024-11,state_lab,VIP Hair Colour Shampoo,,B320C,2024-03,2026-02,"VIMAC, #18/C. Noombal Village, SF.No.125/1A, 1B, Ambattur, Taluk, Tiruvallur District, Chennai-600077.",1768,VIMAC,Tamil Nadu,Tamil Nadu,"1.Sample does not conform to BIS Specification for Oxidation Hair dye with respect to the content of Resorcinol and Phenyl Methyl Pyrazolone. 2. The sample is also found to contain m- phenylenediamine which must not form part of the composition of cosmetics products as per BIS specification 4707 (Part 2):2017, under Annex A (clauses 1,2 and 3.1), Serial No.1198.",assay,,DTL Chennai,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:600077
NSQ_2024-11_43c6ef8754d4,2024-11,state_lab,Dimethyl A200,,KGMP0461,2024-07,2026-06,"ThorabPharma and Research Laboratory, R.S.No.144/5 PT, Earikkarai Road, Thiruvandarkoil, Puducherry, 605102.",1666,ThorabPharma and Research Laboratory,Puducherry,Puducherry,Sample does not comform to label claim with respect to the content of Alpha Lipoic Acid,assay,,DTL Chennai,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_4441f614f51e,2024-11,central_lab,Calcium And Vitamin D3 Tablets IP,,BCV-X01,2024-04,2025-09,"M/s. Bengal Chemicals & Pharmaceuticals Ltd., At 115 C, Industrial Estate, Pologround, Indore 452 015.",223,Bengal Chemicals & Pharmaceuticals Ltd,West Bengal,,Uniformity of Content of Vitamin D3,assay,,CDL Kolkata,central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match
NSQ_2024-11_449e661344ff,2024-11,central_lab,Pantoprazole Tablets IP (Opipan-40),,23D-T812A,2023-07,2025-06,"M/s. Orison Pharma International, Vill. Khari, MauzaOgli, Kala Amb, Distt. Sirmour - 173030 (H.P.)",1167,Orison Pharma International,Himachal Pradesh,Himachal Pradesh,Description,description_labelling,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_495d71630bc4,2024-11,state_lab,"Dilabron LS Syrup Ambroxol HCL, Levosalbutamol Sulphate &Guaiphenesin Syrup",,MXS9027,2024-07,2026-06,"Maxtra Laboratories TIF Industrial Park, Plot No. 105, 105A, 105B, 1st, 2nd, 3rd Floors, Dandumalkapuram (V)Choutuppal (M), Yadadri - Bhongiri District, Telangana State - Telangana. . Mrkt: INVICTRA Health BMR Complex, BKP- HYD.",938,Maxtra Laboratories TIF,Telangana,Telangana,"MISBRANDED The label should be mentioned as Levosalbutamol Sulphate IP equivalent to Levosalbutamol. In the composition the label is mentioned as only Levosalbutamol Sulphate, . Hence, it is a Misbranded drug as per section 17 of Dugs and Cosmetics Act 1940.",description_labelling,,"State Lab Drugs Control Laboratory, Telangana.",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_4a5e31760731,2024-11,central_lab,RABEPRAZOL E TABLETS IP,,MT-24B30,2024-02,2025-07,"M/s.MARTIN& BROWN BIOSCIENCES PVT. LTD., K.No. 918/419, Malkumajra, Nalagarh Road, Baddi, Dist. Solan (H.P.)-173205",918,MARTIN& BROWN BIOSCIENCES PVT. LTD,Himachal Pradesh,Himachal Pradesh,Assay /Content of Rabeprazole Sodium,assay,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_511aa4ca3269,2024-11,state_lab,"FERRORED-XT Tablets, Ferrous Ascorbate, Folic Acid & Zinc Tablets",,ML/24/1683,2024-05,2026-10,"MacsolLifescience Plot No. 2b, Block No. 815, At Santej, Ta. Kalol, Dist. Gandhinagar - 382721 (Gujarat). Gujarat.",886,MacsolLifescience,Gujarat,Gujarat,MISBRANDED AND NOT OF STANDARD QUALITY 1. In the compostition the label should be mentioned as Ferrous Ascorbate equivalent to Elemental Iron. But the label is mentioned as only Ferrous Ascorbate 100 mg. Hence it is Misbranded Drug as per section 17 of Drugs and cosmetics Act 1940. 2.Assay of Elemental Iron is not within the prescribed limits. Hence it is Not of Standard Quality.,description_labelling|assay,,"State Lab Drugs Control Laboratory, Telangana.",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_515a1dd45c58,2024-11,state_lab,"OMBRO-XL Syrup Ambroxol HCL Levosalbutamol Sulphate and Guaiphenesin Syrup,",,02-46.,2023-11,2025-10,"Swiss India Laboratories 463/103, VillTheda, TehBaddiDisstSola n - 173 205 (HP). Himachal Pradesh.",1618,Swiss India Laboratories,Himachal Pradesh,Himachal Pradesh,"MISBRANDED The label should be mentioned as Levosalbutamol Sulphate IP equivalent to Levosalbutamol. In the composition the label is mentioned as only Levosalbutamol Sulphate, . Hence, it is a Misbranded drug as per section 17 of Dugs and Cosmetics Act 1940.",description_labelling,,"State Lab Drugs Control Laboratory, Telangana.",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,
NSQ_2024-11_516c0fba189e,2024-11,state_lab,Diclofenac Sodium Gastro ? Resistant Tablets IP 50mg,,TD- 1750007,2024-02,2026-01,"Centurion Remedies Pvt. Ltd. G/5 & G/6, Industrial Estate, Gorwa, Vadodara- 390016",339,Centurion Remedies Pvt. Ltd,Gujarat,Gujarat,Disintegration,disintegration,,"SDTL Agartala, Tripura",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Nov-2024&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:390016
